iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false
504	0.1123058167	0.9577205749	0.9495046341
505	0.1121734383	0.9582108377	0.9501438159
506	0.1120778355	0.9582108377	0.9501438159
507	0.1118780901	0.9582892917	0.9501438159
508	0.1117850584	0.9586356124	0.9504634068
509	0.1115544274	0.9586356124	0.9504634068
510	0.1114204515	0.9588808019	0.9507829978
511	0.111270119	0.9586356124	0.9504634068
512	0.1110609724	0.9586356124	0.9504634068
513	0.110893223	0.9585640469	0.9504634068
514	0.1105915025	0.959383459	0.9514221796
515	0.1103982258	0.9588550302	0.9511025887
516	0.1101805792	0.958969359	0.9511025887
517	0.1099830937	0.958969359	0.9511025887
518	0.1098852294	0.958749801	0.9507829978
519	0.109715158	0.9592409434	0.9514221796
520	0.1095926069	0.958969359	0.9511025887
521	0.1093577782	0.9593394889	0.9514221796
522	0.1090784782	0.9593915154	0.9514221796
523	0.1090490588	0.9593915154	0.9514221796
524	0.108971241	0.9593915154	0.9514221796
525	0.1086487493	0.9593766252	0.9514221796
526	0.1085117233	0.9595961832	0.9517417705
527	0.1084073158	0.9601125442	0.9523809524
528	0.1082880389	0.9600790363	0.9523809524
529	0.1081588334	0.9603592061	0.9527005433
530	0.1079786281	0.9603566429	0.9527005433
531	0.1078670505	0.960924337	0.9533397252
532	0.107809502	0.960704779	0.9530201342
533	0.1074848296	0.9603150108	0.9527005433
534	0.1074244183	0.960551202	0.9530201342
535	0.107233608	0.960805355	0.9533397252
536	0.1071612724	0.960805355	0.9533397252
537	0.1069858365	0.9605415216	0.9530201342
538	0.1069118497	0.9609297409	0.9533397252
539	0.1067577227	0.9606935497	0.9530201342
540	0.1065449508	0.961829413	0.953978907
541	0.1064029797	0.9624948572	0.9546180888
542	0.1063370208	0.9624948572	0.9546180888
543	0.1061612417	0.9621066379	0.9542984979
544	0.1061280325	0.9623704713	0.9546180888
545	0.1060853525	0.9623704713	0.9546180888
546	0.1058273318	0.9624882669	0.9546180888
547	0.1056377701	0.9627521003	0.9549376798
548	0.1054969579	0.9627521003	0.9549376798
549	0.1053777575	0.9627521003	0.9549376798
550	0.105211622	0.9627521003	0.9549376798
551	0.1051603271	0.9627521003	0.9549376798
552	0.1049370646	0.9633893654	0.9555768616
553	0.104852968	0.9633893654	0.9555768616
554	0.1047426953	0.9633893654	0.9555768616
555	0.1046779968	0.9633893654	0.9555768616
556	0.1046138552	0.9633893654	0.9555768616
557	0.1045262229	0.9633893654	0.9555768616
558	0.1042536986	0.9633893654	0.9555768616
559	0.1041834328	0.9633893654	0.9555768616
560	0.1040867267	0.9636923875	0.9558964525
561	0.1040320637	0.9636923875	0.9558964525
562	0.103832045	0.9636923875	0.9558964525
563	0.1037678322	0.9636923875	0.9558964525
564	0.1035392837	0.9634561963	0.9555768616
565	0.1034349716	0.9634561963	0.9555768616
566	0.1032866725	0.9636852434	0.9558964525
567	0.1032131233	0.9636852434	0.9558964525
568	0.1030876565	0.9636852434	0.9558964525
569	0.1029956935	0.9640191302	0.9562160435
570	0.1029003936	0.9640191302	0.9562160435
571	0.1028344576	0.9640191302	0.9562160435
572	0.1027627162	0.9640191302	0.9562160435
573	0.1026979749	0.9640191302	0.9562160435
574	0.1025541476	0.9646136803	0.9568552253
575	0.1024558604	0.9646136803	0.9568552253
576	0.1023980202	0.9646136803	0.9568552253
577	0.1022248429	0.9648789231	0.9571748162
578	0.1021490194	0.9648789231	0.9571748162
579	0.1019472355	0.965103062	0.9574944072
580	0.101852439	0.9653968202	0.9578139981
581	0.1017089586	0.9645782262	0.9571748162
582	0.1016186502	0.9645782262	0.9571748162
583	0.1015605575	0.9645782262	0.9571748162
584	0.1014288393	0.9642811894	0.9568552253
585	0.1011914557	0.9649156188	0.9571748162
586	0.1011263183	0.9649156188	0.9571748162
587	0.100898515	0.9648904781	0.9571748162
588	0.100733375	0.9643893019	0.9568552253
589	0.1006003808	0.965161884	0.9574944072
590	0.1004090934	0.9649426532	0.9571748162
591	0.1002824399	0.965748938	0.958133589
592	0.1001539062	0.9660763897	0.9584531799
593	0.1000677226	0.9663215792	0.9587727709
594	0.09998417949	0.96654081	0.9590923618
595	0.09992891545	0.96654081	0.9590923618
596	0.09988490883	0.96654081	0.9590923618
597	0.09975223353	0.9662069232	0.9587727709
598	0.09961796943	0.9662069232	0.9587727709
599	0.09957187847	0.9662069232	0.9587727709
600	0.09944410516	0.9668060527	0.9594119527
601	0.09939280637	0.9668060527	0.9594119527
602	0.09929770716	0.9668060527	0.9594119527
603	0.09921838801	0.9670788369	0.9597315436
604	0.09909632958	0.9670295529	0.9597315436
605	0.09894613307	0.9670295529	0.9597315436
606	0.09872299513	0.9675580752	0.9603707255
607	0.09862058325	0.9675580752	0.9603707255
608	0.0984189848	0.9673388444	0.9600511345
609	0.09828555421	0.9673388444	0.9600511345
610	0.09810002621	0.9671192864	0.9597315436
611	0.09804901798	0.9671192864	0.9597315436
612	0.09794276255	0.9673385172	0.9600511345
613	0.09770128041	0.9677570997	0.9603707255
614	0.09750808006	0.9677690429	0.9603707255
615	0.09737956242	0.9684685325	0.9610099073
616	0.09722908101	0.9686916303	0.9613294982
617	0.09708515306	0.9683773201	0.9610099073
618	0.0969384228	0.9686380769	0.9613294982
619	0.09684044615	0.9686380769	0.9613294982
620	0.09665813327	0.9683773201	0.9610099073
621	0.09646655335	0.9686767578	0.9616490892
622	0.09629105878	0.9685920267	0.9616490892
623	0.09619163808	0.9688207062	0.9616490892
624	0.09603935897	0.9692726925	0.962288271
625	0.09587242847	0.9696065793	0.9626078619
626	0.09577226228	0.9696065793	0.9626078619
627	0.09571515523	0.9696065793	0.9626078619
628	0.09549255591	0.9698710989	0.9629274529
629	0.09535585287	0.9696157659	0.9626078619
630	0.09510934417	0.9696157659	0.9626078619
631	0.09494823137	0.9698710989	0.9629274529
632	0.09489344462	0.9698710989	0.9629274529
633	0.09480300826	0.9698710989	0.9629274529
634	0.09465174351	0.9696546494	0.9626078619
635	0.09447717114	0.9699179289	0.9629274529
636	0.09422973153	0.9703396731	0.9632470438
637	0.09391905814	0.97107299	0.9642058166
638	0.09377602718	0.9708439429	0.9638862256
639	0.09367103777	0.9708439429	0.9638862256
640	0.09338878189	0.97107299	0.9642058166
641	0.09328174399	0.97107299	0.9642058166
642	0.09321246227	0.97107299	0.9642058166
643	0.0929291839	0.9710499188	0.9642058166
644	0.09285740145	0.9710499188	0.9642058166
645	0.09274071949	0.9712144255	0.9645254075
646	0.0927022894	0.9712942903	0.9645254075
647	0.09254494707	0.9712923865	0.9645254075
648	0.09243128862	0.9707874623	0.9638862256
649	0.09230799203	0.9710184132	0.9642058166
650	0.09221330235	0.9712379415	0.9645254075
651	0.09217407599	0.9712379415	0.9645254075
652	0.09203952174	0.9712360377	0.9645254075
653	0.0919599791	0.9715699245	0.9648449984
654	0.09170039236	0.9718458016	0.9651645893
655	0.09162369272	0.9718458016	0.9651645893
656	0.09146685519	0.971832381	0.9651645893
657	0.09129834954	0.9720631732	0.9654841802
658	0.09115709338	0.9725857123	0.9661233621
659	0.09108987742	0.9725857123	0.9661233621
660	0.09100291468	0.9725857123	0.9661233621
661	0.09085011801	0.9725857123	0.9661233621
662	0.09073221264	0.9725857123	0.9661233621
663	0.09066142603	0.9725857123	0.9661233621
664	0.09052413419	0.9725857123	0.9661233621
665	0.09031129456	0.9730512778	0.9667625439
666	0.09017424854	0.9730512778	0.9667625439
667	0.09006590425	0.9730512778	0.9667625439
668	0.08987757008	0.9728300837	0.966442953
669	0.08980105398	0.9728300837	0.966442953
670	0.08960810966	0.9728300837	0.966442953
671	0.08934434077	0.9731943076	0.9667625439
672	0.08917785002	0.9734517922	0.9670821349
673	0.08904585683	0.9736729863	0.9674017258
674	0.08886814433	0.9736729863	0.9674017258
675	0.08875538485	0.9734517922	0.9670821349
676	0.08863193517	0.9734517922	0.9670821349
677	0.08848085975	0.9734517922	0.9670821349
678	0.08843231282	0.9734517922	0.9670821349
679	0.08824602331	0.9734517922	0.9670821349
680	0.08811270243	0.9736729863	0.9674017258
681	0.08805032257	0.9736729863	0.9674017258
682	0.08790337393	0.9736729863	0.9674017258
683	0.08785344304	0.9736729863	0.9674017258
684	0.0877064809	0.9736729863	0.9674017258
685	0.08755238803	0.9739682318	0.9677213167
686	0.0873293667	0.9739682318	0.9677213167
687	0.08726106262	0.9739682318	0.9677213167
688	0.08720629043	0.973888486	0.9677213167
689	0.08707339981	0.9735932405	0.9674017258
690	0.08696809667	0.97365932	0.9674017258
691	0.08689621236	0.9739682318	0.9677213167
692	0.08680442178	0.97365932	0.9674017258
693	0.08674160646	0.9741973979	0.9680409076
694	0.0866256704	0.9744611838	0.9683604986
695	0.08654238228	0.9741973979	0.9680409076
696	0.08648684662	0.973888486	0.9677213167
697	0.08637815407	0.9739530265	0.9677213167
698	0.08627868799	0.9739530265	0.9677213167
699	0.08610543484	0.9744473865	0.9683604986
700	0.08607461306	0.9744473865	0.9683604986
701	0.08582078937	0.9744473865	0.9683604986
702	0.08570777034	0.9738992493	0.9677213167
703	0.08565564828	0.9738992493	0.9677213167
704	0.08559889867	0.9739231059	0.9677213167
705	0.08550900524	0.9744545207	0.9683604986
706	0.08541293667	0.9747003645	0.9686800895
707	0.08522510736	0.9747003645	0.9686800895
708	0.0850899851	0.9749615172	0.9689996804
709	0.08497337543	0.9752115058	0.9693192713
710	0.08486973083	0.9752115058	0.9693192713
711	0.08471991041	0.9752115058	0.9693192713
712	0.08468437545	0.9752115058	0.9693192713
713	0.08459244036	0.9752115058	0.9693192713
714	0.08451602006	0.9752115058	0.9693192713
715	0.08439371061	0.9752115058	0.9693192713
716	0.08430957838	0.9752115058	0.9693192713
717	0.08428371095	0.9752115058	0.9693192713
718	0.08418451571	0.9752115058	0.9693192713
719	0.08406214541	0.9749615172	0.9689996804
720	0.08374216419	0.9749441255	0.9689996804
721	0.08363598529	0.9752318367	0.9693192713
722	0.08356062915	0.9749994084	0.9689996804
723	0.08350386694	0.9749994084	0.9689996804
724	0.08342632952	0.9749994084	0.9689996804
725	0.08337962375	0.9749994084	0.9689996804
726	0.08313779923	0.9750033845	0.9689996804
727	0.08297635649	0.9750209448	0.9689996804
728	0.08286211612	0.9750209448	0.9689996804
729	0.08279960532	0.9755420149	0.9696388623
730	0.08276426955	0.9753095866	0.9693192713
731	0.08258268645	0.9750357415	0.9689996804
732	0.08249248101	0.9750357415	0.9689996804
733	0.0824489012	0.9750357415	0.9689996804
734	0.08236559399	0.9752681698	0.9693192713
735	0.08229361892	0.9752681698	0.9693192713
736	0.08224702831	0.9752681698	0.9693192713
737	0.08202053503	0.9752681698	0.9693192713
738	0.08191655282	0.975518431	0.9696388623
739	0.08179296392	0.9757854734	0.9699584532
740	0.08172061028	0.975518431	0.9696388623
741	0.08155305192	0.975518431	0.9696388623
742	0.08141592709	0.9760146395	0.9702780441
743	0.08129250482	0.975993441	0.9702780441
744	0.08110030537	0.975993441	0.9702780441
745	0.08091835844	0.9760313173	0.9702780441
746	0.08077654225	0.9760280551	0.9702780441
747	0.08069261046	0.9760280551	0.9702780441
748	0.08058278727	0.9760280551	0.9702780441
749	0.08043524453	0.9761986697	0.9702780441
750	0.0802559877	0.9761986697	0.9702780441
751	0.08018646595	0.9764278358	0.970597635
752	0.08009284988	0.9764278358	0.970597635
753	0.08004193563	0.9767556302	0.970917226
754	0.07978072279	0.9767556302	0.970917226
755	0.0797604013	0.9767556302	0.970917226
756	0.07971706014	0.9767556302	0.970917226
757	0.07960913546	0.9767556302	0.970917226
758	0.07958037669	0.9767556302	0.970917226
759	0.07952851383	0.9767556302	0.970917226
760	0.07943607413	0.9770294754	0.9712368169
761	0.07936840911	0.9767016809	0.970917226
762	0.07927999085	0.9767016809	0.970917226
763	0.0791505495	0.9767016809	0.970917226
764	0.07911099688	0.9767016809	0.970917226
765	0.07902134829	0.9763019003	0.970597635
766	0.07892644514	0.9763019003	0.970597635
767	0.07877545815	0.9766296947	0.970917226
768	0.07863748235	0.9768587418	0.9712368169
769	0.07854515597	0.9768587418	0.9712368169
770	0.07847566633	0.9768587418	0.9712368169
771	0.07838806691	0.9768587418	0.9712368169
772	0.07828434669	0.9770911701	0.9715564078
773	0.07814279632	0.9774057678	0.9718759987
774	0.07802530035	0.9774057678	0.9718759987
775	0.07785926576	0.9771766017	0.9715564078
776	0.07768127797	0.977697771	0.9721955896
777	0.0775856353	0.977697771	0.9721955896
778	0.07749373743	0.9782847336	0.9728347715
779	0.07737674728	0.9780553593	0.9725151806
780	0.07714846899	0.978536031	0.9731543624
781	0.07710961675	0.978536031	0.9731543624
782	0.07697506467	0.9780553593	0.9725151806
783	0.07683748824	0.9783066566	0.9728347715
784	0.07664326258	0.977992059	0.9725151806
785	0.07644365818	0.977992059	0.9725151806
786	0.07640772717	0.977992059	0.9725151806
787	0.07623451396	0.9793196603	0.9737935443
788	0.07611713961	0.9799881046	0.9744327261
789	0.07608441191	0.9799881046	0.9744327261
790	0.07594920568	0.9799881046	0.9744327261
791	0.07583382707	0.979738116	0.9741131352
792	0.07579817065	0.979738116	0.9741131352
793	0.07571653989	0.979738116	0.9741131352
794	0.07567725432	0.979738116	0.9741131352
795	0.07548603669	0.9799674904	0.9744327261
796	0.07536280766	0.9802206915	0.974752317
797	0.07530715756	0.9802206915	0.974752317
798	0.07522904384	0.9799693941	0.9744327261
799	0.07508830563	0.9799693941	0.9744327261
800	0.07502314657	0.9799693941	0.9744327261
801	0.07491215669	0.9804834802	0.975071908
802	0.07482622227	0.9804834802	0.975071908
803	0.07479831081	0.9804834802	0.975071908
804	0.07474264401	0.9804834802	0.975071908
805	0.0746597888	0.9804834802	0.975071908
806	0.07454421646	0.9804834802	0.975071908
807	0.07451441772	0.9804834802	0.975071908
808	0.07435132069	0.9809559717	0.9757110898
809	0.07428608352	0.9809559717	0.9757110898
810	0.07424995676	0.9809559717	0.9757110898
811	0.07409016918	0.9814357007	0.9763502717
812	0.07402102308	0.9814357007	0.9763502717
813	0.0739116875	0.9814357007	0.9763502717
814	0.0738273584	0.9814357007	0.9763502717
815	0.07372807354	0.9814357007	0.9763502717
816	0.0736455109	0.9812082897	0.9760306807
817	0.07359873768	0.9812082897	0.9760306807
818	0.0735231709	0.9814357007	0.9763502717
819	0.07343682537	0.9817158705	0.9766698626
820	0.07335093046	0.9819690717	0.9769894535
821	0.07325637267	0.9819690717	0.9769894535
822	0.07319011861	0.9819690717	0.9769894535
823	0.07307346791	0.9817416606	0.9766698626
824	0.07295582045	0.9820476099	0.9769894535
825	0.07286760989	0.9817704147	0.9766698626
826	0.07282327982	0.9819978258	0.9769894535
827	0.07270261624	0.9819978258	0.9769894535
828	0.0726450782	0.9817704147	0.9766698626
829	0.07254488558	0.9817704147	0.9766698626
830	0.07246289841	0.9817704147	0.9766698626
831	0.07242502736	0.9817704147	0.9766698626
832	0.07231145163	0.9815980451	0.9766698626
833	0.07220315609	0.9819978258	0.9769894535
834	0.07214998976	0.9815980451	0.9766698626
835	0.07207264731	0.9820691187	0.9773090444
836	0.071967483	0.9820691187	0.9773090444
837	0.07177913784	0.9827266864	0.9779482263
838	0.07173525799	0.9827266864	0.9779482263
839	0.07168081061	0.9827266864	0.9779482263
840	0.07158253754	0.9827266864	0.9779482263
841	0.07155092297	0.9827266864	0.9779482263
842	0.07148361856	0.9827266864	0.9779482263
843	0.07143329365	0.9824976393	0.9776286353
844	0.07124881137	0.9827778091	0.9779482263
845	0.07114808929	0.9827778091	0.9779482263
846	0.07105373743	0.9830245454	0.9782678172
847	0.07101423557	0.9830245454	0.9782678172
848	0.07090500691	0.9832665718	0.9785874081
849	0.07076192935	0.9827667583	0.9779482263
850	0.0706621002	0.9827667583	0.9779482263
851	0.07058625042	0.9830245454	0.9782678172
852	0.07048485555	0.9830245454	0.9782678172
853	0.07041241742	0.9830245454	0.9782678172
854	0.07029877095	0.9830245454	0.9782678172
855	0.0701293199	0.9830245454	0.9782678172
856	0.07004343515	0.9830245454	0.9782678172
857	0.06997715478	0.9830245454	0.9782678172
858	0.06984131749	0.9838004541	0.97922659
859	0.06975746073	0.9838004541	0.97922659
860	0.06961919697	0.9835584277	0.978906999
861	0.06958651913	0.9835584277	0.978906999
862	0.06948538899	0.9835730431	0.978906999
863	0.06941086735	0.9838004541	0.97922659
864	0.06924007213	0.9835202844	0.978906999
865	0.06913002296	0.9841574794	0.9795461809
866	0.06909921513	0.9836498985	0.978906999
867	0.06900271215	0.9837069705	0.978906999
868	0.06897470033	0.9837069705	0.978906999
869	0.0689368872	0.9837069705	0.978906999
870	0.06884210324	0.9837069705	0.978906999
871	0.06873266108	0.9839343815	0.97922659
872	0.06858705352	0.9839343815	0.97922659
873	0.06851995254	0.9839343815	0.97922659
874	0.06844573494	0.9839343815	0.97922659
875	0.06822626833	0.9841738448	0.9795461809
876	0.06818644933	0.9841738448	0.9795461809
877	0.06814610517	0.9841738448	0.9795461809
878	0.06804451932	0.9841738448	0.9795461809
879	0.06793004237	0.9841738448	0.9795461809
880	0.06784465646	0.9839348816	0.97922659
881	0.06768661834	0.9839348816	0.97922659
882	0.06761429406	0.9841743449	0.9795461809
883	0.06759844953	0.9841743449	0.9795461809
884	0.06754367233	0.9841743449	0.9795461809
885	0.06744586018	0.9841743449	0.9795461809
886	0.06741263136	0.9841743449	0.9795461809
887	0.06739780374	0.9841743449	0.9795461809
888	0.06728579762	0.983703544	0.978906999
889	0.06716061995	0.9841714595	0.9795461809
890	0.06700171388	0.9836513264	0.978906999
891	0.06694362668	0.9836513264	0.978906999
892	0.06672535924	0.9841709594	0.9795461809
893	0.06662513167	0.9841709594	0.9795461809
894	0.06647342677	0.9839419123	0.97922659
895	0.06638985236	0.9842410844	0.9795461809
896	0.06630635548	0.9842410844	0.9795461809
897	0.06629464165	0.9842410844	0.9795461809
898	0.06619246833	0.9842410844	0.9795461809
899	0.06612159801	0.9842410844	0.9795461809
900	0.06606386774	0.9842410844	0.9795461809
901	0.0659919416	0.983999058	0.97922659
902	0.06585335754	0.983999058	0.97922659
903	0.06568307044	0.984226469	0.9795461809
904	0.06561298271	0.984226469	0.9795461809
905	0.06552311628	0.984226469	0.9795461809
906	0.06548029086	0.984226469	0.9795461809
907	0.06541135088	0.9844555161	0.9798657718
908	0.06530038187	0.9844555161	0.9798657718
909	0.06528327794	0.9844555161	0.9798657718
910	0.06521627112	0.984226469	0.9795461809
911	0.06517151171	0.984226469	0.9795461809
912	0.06513853202	0.984226469	0.9795461809
913	0.06509726657	0.984226469	0.9795461809
914	0.06500326125	0.9845019254	0.9798657718
915	0.06487859472	0.9842624621	0.9795461809
916	0.06473128325	0.9844915092	0.9798657718
917	0.06461142684	0.9844937997	0.9798657718
918	0.06459941886	0.9844937997	0.9798657718
919	0.06456917826	0.9844937997	0.9798657718
920	0.06447660806	0.9844937997	0.9798657718
921	0.06437776876	0.9844937997	0.9798657718
922	0.06424657274	0.9844937997	0.9798657718
923	0.06417226423	0.9844937997	0.9798657718
924	0.06401899565	0.9850035166	0.9805049537
925	0.06391627675	0.984772179	0.9801853627
926	0.06382877129	0.984772179	0.9801853627
927	0.0637634175	0.984772179	0.9801853627
928	0.06364082449	0.9849933731	0.9805049537
929	0.06354254644	0.984772179	0.9801853627
930	0.06349883839	0.984772179	0.9801853627
931	0.06347548488	0.984772179	0.9801853627
932	0.0634331484	0.984772179	0.9801853627
933	0.06329977662	0.984772179	0.9801853627
934	0.06327209729	0.984772179	0.9801853627
935	0.06315058617	0.9850028622	0.9805049537
936	0.06308213713	0.98522596	0.9808245446
937	0.0630505305	0.98522596	0.9808245446
938	0.06299111872	0.98522596	0.9808245446
939	0.06288970411	0.98522596	0.9808245446
940	0.0628287029	0.98522596	0.9808245446
941	0.06270171906	0.98522596	0.9808245446
942	0.06263371119	0.9849952769	0.9805049537
943	0.06255394909	0.9852394847	0.9808245446
944	0.06242775343	0.9857073407	0.9814637264
945	0.06233431099	0.9857073407	0.9814637264
946	0.06229240003	0.9857073407	0.9814637264
947	0.06226668651	0.9857073407	0.9814637264
948	0.06219989988	0.9857073407	0.9814637264
949	0.06208213133	0.9859386783	0.9817833174
950	0.06202212599	0.9863789246	0.9824224992
951	0.06188786869	0.9861508592	0.9821029083
952	0.06182280455	0.9863789246	0.9824224992
953	0.06174375894	0.9861508592	0.9821029083
954	0.06169653745	0.9861508592	0.9821029083
955	0.06162775985	0.9861508592	0.9821029083
956	0.06155425812	0.9861508592	0.9821029083
957	0.06148055928	0.9861508592	0.9821029083
958	0.06138439635	0.9861637988	0.9821029083
959	0.06124198157	0.986196738	0.9821029083
960	0.06117534787	0.9866694476	0.9827420901
961	0.06111913258	0.9864058253	0.9824224992
962	0.06098987648	0.9868906416	0.983061681
963	0.06096532154	0.9868906416	0.983061681
964	0.06079474074	0.9868994218	0.983061681
965	0.06068163296	0.9866680842	0.9827420901
966	0.06065926247	0.9866680842	0.9827420901
967	0.06059482361	0.9869102742	0.983061681
968	0.06052776552	0.9869102742	0.983061681
969	0.0604323865	0.9871416118	0.983381272
970	0.06037217901	0.9871416118	0.983381272
971	0.06027953844	0.9869102742	0.983061681
972	0.06025464616	0.9869102742	0.983061681
973	0.06016581775	0.9869197633	0.983061681
974	0.06014443552	0.9866890802	0.9827420901
975	0.06006748564	0.9866890802	0.9827420901
976	0.05996975552	0.9866890802	0.9827420901
977	0.05980217815	0.9874402782	0.9837008629
978	0.05974082107	0.9871766559	0.983381272
979	0.05967427768	0.9876580217	0.9840204538
980	0.05951302442	0.9876155934	0.9840204538
981	0.05948361221	0.9873943994	0.9837008629
982	0.05928917557	0.9873978499	0.9837008629
983	0.05926400272	0.9873978499	0.9837008629
984	0.05919242928	0.9873978499	0.9837008629
985	0.05907681403	0.9878476152	0.9843400447
986	0.05898474589	0.9876351071	0.9840204538
987	0.05887945756	0.9871608953	0.983381272
988	0.05883455423	0.9873786387	0.9837008629
989	0.05878414915	0.9873786387	0.9837008629
990	0.05867884052	0.9875998328	0.9840204538
991	0.05862441657	0.9875998328	0.9840204538
992	0.05855585189	0.9875998328	0.9840204538
993	0.05850221448	0.9875998328	0.9840204538
994	0.05830946223	0.9878754627	0.9843400447
995	0.05827549692	0.9881074845	0.9846596357
996	0.05822692189	0.9878754627	0.9843400447
997	0.05817832114	0.9875998328	0.9840204538
998	0.05808140518	0.9875998328	0.9840204538
999	0.05800836317	0.9875998328	0.9840204538
